File Path,Keywords
data10_133.jpg,"女人,夜晚,城市,街道,灯光,近摄,手持花束,花,黑色外套,长发,微笑,中等肤色"
data10_134.jpg,"女人,黑色,近摄,特写,室内,黑色服装,吊带衫,侧脸,立姿,饰品,手镯,耳环,亚洲人,优雅,宁静"
data10_135.jpg,"女人,白色,近摄,特写,白色连衣裙,黑色背景,微笑,侧脸,头发挽起,室内,灯光,优雅,快乐"
data10_136.jpg,"女人,年轻人,近摄,户外,绿色,植物,夏季,白天,晴天,立姿,侧脸,白色上衣,印花裙子,树木,草地,平静,自然光"
data10_137.jpg,"秋天,女人,近摄,树木,树叶,红色,格纹,帽子,立,可爱,户外,森林,晴天"
data10_138.jpg,"女人,骑马,乡村,户外,晴天,坐,长发,帽子,连衣裙,棕色,马,近摄,快乐,优雅,浪漫"
data10_139.jpg,"女人,近摄,立,侧脸,黑色服装,花纹,手持扇子,户外,园林,建筑物,阳光,夏天,晴天,优雅,宁静"
data10_14.jpg,"女人,战士,盔甲,长发,近摄,冷色调,严肃,古装,刀剑,户外,晴天,沙漠,远场背景"
data10_140.jpg,"女人,黑色长裙,黑色帽子,草地,秋天,夕阳,站立,侧脸,草,远场,宁静,优雅"
data10_141.jpg,"秋天,女人,青年,闭眼,立,穿着黑色西装,黑色长发,拿着树叶,黄色树叶,银杏树,街道,城市,近摄,宁静,黄色,户外"
data10_142.jpg,"女人,短发,侧脸,近摄,浅色风衣,手表,红色和黄色玫瑰,墙壁,邮筒,城市,晴天"
data10_143.jpg,"女人,成人,近摄,户外,白天,晴天,冬季,立,侧脸,白色外套,黑色帽子,围栏,建筑物"
data10_144.jpg,"女人,秋天,户外,近摄,草地,长发,披肩,米色,温柔,平静,女性,自然,植物"
data10_145.jpg,"男人,青年,海边,夜晚,黑暗,灯光,近摄,短发,白色T恤,围巾,黑色裤子,笑容,摆姿势,整理头发"
data10_146.jpg,"女人,成年人,近摄,特写,坐,侧脸,沉思,白色外套,咖啡馆,咖啡,相机,室内,晴天,浅色肤色,灰色杯子,桌子"
data10_147.jpg,"女人,近摄,室内,黑色,低胸,披肩,长发,侧脸,性感,暗色调,建筑物,墙壁"
data10_148.jpg,"女人,年轻人,抬头,侧脸,近摄,白色围巾,黑色外套,树木,树叶,户外,宁静,秋天,白天,城市,建筑物"
data10_149.jpg,"女人,城市,白天,晴天,近摄,立,侧脸,白色衬衫,牛仔短裙,手提包,街道"
data10_15.jpg,"女人,近摄,特写,头饰,银饰,项链,白色服装,室内,亚洲人,平静,优雅,精致,化妆,珠宝,传统服饰,头纱"
data10_150.jpg,"女人,年轻人,城市,白天,晴天,近摄,中景,行走,低头,黑色外套,条纹衬衫,领带,长发,肤色偏白,宁静"
data10_151.jpg,"女人,秋天,户外,远场,侧脸,高领毛衣,紫色,草地,宁静,思考,短发"
data10_152.jpg,"女人,青年人,红发,侧脸,立,穿着校服,格子裙,背包,灰色外套,户外,晴天,近摄,建筑物,白色隔断"
data10_153.jpg,"女人,中年,灰色外套,帽子,侧脸,抬头,近摄,城市,建筑物,街道,晴天"
data10_154.jpg,"女人,秋天,森林,近摄,立,侧脸,浅色肤色,毛衣,短裙,高筒靴,帽子,围巾,树木,雾气,宁静"
data10_155.jpg,"新娘,新郎,情侣,婚纱,西装,白色,粉色,花束,玫瑰花,遮阳伞,城堡,户外,石板路,白鸽,近摄,立姿,女人,男人,浪漫,婚礼,晴天"
data10_156.jpg,"女人,秋天,户外,乡村,坐,微笑,红色,近摄,柿子,水果篮,传统服装,亚洲人"
data10_157.jpg,"女人,青年,女人,服装,古装,旗袍,中式服装,白色,粉色,蓝色,彩色,花朵,图案,刺绣,近摄,特写,坐,户外,园林,晴天,手势,扇子,微笑,可爱"
data10_158.jpg,"女人,中年,立,抬头,微笑,圆脸,肤色偏白,穿着旗袍,蓝色,彩色,花纹,近摄,手提包,户外,晴天"
data10_159.jpg,"女人,头饰,花朵,近摄,秋天,户外,晴天,黄色,黑色,红色,传统服饰,民族服装,微笑,侧脸"
data10_16.jpg,"女人,近摄,特写,红色,银色,传统服饰,头饰,首饰,微笑,快乐,中国传统文化,民族服饰"
data10_160.jpg,"女人,近摄,特写,泰国服装,金色皇冠,珠宝,黑色服装,绿色背景,森林,户外,亚洲人,女人,侧脸,站立,手势,传统服装,精致,优雅"
data10_161.jpg,"女人,京剧演员,化妆,黄色戏服,头饰,首饰,室内,近摄,特写,传统服装,中国文化,舞台服装,珠子,白色手帕"
data10_162.jpg,"女人,儿童,表演,戏服,中国戏曲,红色,蓝色,黄色,彩色,户外,公园,湖泊,白天,晴天,近摄,传统服饰,头饰,羽毛,立姿,挥手"
data10_163.jpg,"女人,红色,近摄,特写,中国戏曲服装,花朵,坐,化妆,头饰,黑色背景,舞台服装,传统服饰"
data10_164.jpg,"女人,中年,红衣,帽子,拍照,手机,城市,远场,海边,晴天,户外,近景"
data10_165.jpg,"男人,老人,近摄,特写,海边,晴天,戴眼镜,戴棒球帽,蓝色,黄色,户外,城市建筑物,正面照"
data10_166.jpg,"男人,老人,近摄,特写,帽子,肤色偏黑,皱纹,低头,侧脸,灰色,黑色背景"
data10_167.jpg,"老人,男人,近摄,特写,户外,秋天,戴帽子,侧脸,皱纹,胡须,深色外套,宁静,老年人"
data10_168.jpg,"男人,近摄,户外,阳光,黑色和白色,穿着棒球服,戴着耳机,拿着饮料,侧脸,快乐,青年"
data10_169.jpg,"女人,室内,近摄,陶瓷,白色,蓝色,工作,专注,低头,头巾,圆脸,肤色偏白"
data10_17.jpg,"女人,近摄,特写,头饰,银饰,黑白灰,服装,项链,耳环,亚洲人,传统服饰,宁静,室内,暗光,侧脸"
data10_170.jpg,"儿童,女孩,近摄,户外,蓝色外套,黑色头发,马尾辫,抬头,晴天,可爱,圆脸,肤色偏白,自然环境"
data10_171.jpg,"儿童,女孩,花朵,黄色,秋天,户外,近摄,可爱,长发,微笑,侧脸"
data10_172.jpg,"儿童,女孩,户外,草地,公园,坐,微笑,可爱,近摄,红色蝴蝶结,黑衣服,扫帚,橙色包包,秋天,晴天"
data10_173.jpg,"儿童,女人,狗,近摄,户外,白天,晴天,粉色,可爱,棕色头发,卷发"
data10_174.jpg,"海边,阴天,男人,坐,思考,肤色偏白,近摄,相机,岩石,古建筑,海,灰色"
data10_18.jpg,"女人,近摄,特写,银饰,头饰,传统服饰,首饰,项链,耳环,亚洲人,微笑,快乐,彩色,户外,白天,晴天"
data10_19.jpg,"女人,儿童,近摄,晴天,春天,户外,花田,宇宙,粉色,蓝色,白色,可爱,洛丽塔,花朵波斯菊,连衣裙,发饰,项链"
data10_20.jpg,"女人,古装,秋天,花园,菊花,观赏,近摄,亚洲,低头,淡蓝色,黄色,红色,宁静,古建筑"
data10_21.jpg,"女人,青年,古装,窗口,室内,远场,侧脸,手托下巴,思考,宁静,淡雅,扇子,花朵图案,蝴蝶发饰,中国风,灯笼,古建筑,白色服装,绿色点缀"
data10_22.jpg,"女人,古装,远场,站立,侧脸,宁静,秋天,晴天,树木,草地,山坡,竹子,灰色,户外"
data10_23.jpg,"女人,古装,站立,侧脸,宁静,雾气,秋天,树木,桥梁,水边,远场,浅色,绿色,灰色"
data10_24.jpg,"女人,秋天,森林,坐,侧脸,毛皮外套,扇子,长裙,近摄,树木,落叶,优雅,宁静"
data10_25.jpg,"女人,骆驼,坐,红色,蓝色,白色,冬天,户外,草原,近摄,传统服装,毛皮帽子"
data10_26.jpg,"女人,近摄,特写,室内,女人,坐,侧脸,性感,肤色偏白,长发,毛皮衣物,暗色背景,灯光,宁静"
data10_27.jpg,"女人,近摄,特写,室内,服装,古装,旗袍,绿色,棕色,花卉,刺绣,盘发,饰品,耳环,柿子,水果,手,手指,黑色背景,宁静,优雅,古典"
data10_28.jpg,"女人,近摄,面具,红色,蓝色,绿色,传统服饰,中国风,饰品,晴天,户外,水边,长发,侧脸"
data10_29.jpg,"女人,近摄,特写,红色,黑色,帽子,长发,编发,饰品,宗教,宁静,古建筑,户外,亚洲女性,肤色偏白,侧脸,手持法器"
data10_3.jpg,"女人,近摄,特写,室内,深色背景,红色围巾,低头,玫瑰花,暗色调,宁静,忧郁,女人,长发,圆脸,肤色偏白"
data10_30.jpg,"女人,少女,室内,近摄,站立,微笑,红色头饰,白色围巾,红色长裙,花纹,传统服饰,俄罗斯风格,浅色头发,辫子,正面,半身像,安静,优雅"
data10_31.jpg,"男人,近摄,特写,室内,面具,戏剧,表演,服装,灯光,黑暗,红色,金色,黄色,彩色,亚洲人,青年"
data10_32.jpg,"女人,古装,红色,黑色,扇子,城墙,古建筑,黄昏,夕阳,亚洲人,近摄,站立,宁静"
data10_33.jpg,"女人,红色,中式服装,头饰,坐姿,近摄,室内,灯笼,夜晚,性感,优雅,中国风"
data10_34.jpg,"女人,长发,室内,近摄,站立,侧身,穿着灰色长裙,手持花束,花朵,灰色背景,优雅,性感,肤色偏白"
data10_35.jpg,"女人,红色,黑色,乡村,近摄,立,长裙,砖墙,花朵,性感,晴天"
data10_36.jpg,"女人,红色,长裙,古镇,街道,石板路,立,侧脸,近摄,长发,优雅,宁静,秋天"
data10_37.jpg,"女人,长发,绿色长裙,白色蕾丝伞,山脉,黄昏,远场,宁静,绿色,户外,树木"
data10_38.jpg,"女人,湖边,山脉,晴天,立,侧脸,白色,绿色,宁静,远场,水,盐,沙漠"
data10_39.jpg,"女人,穆斯林,长袍,提着水罐,沙漠,山脉,户外,远场,侧脸,棕色,晴天,宁静"
data10_4.jpg,"女人,闭眼,近摄,特写,室内,暗光,宁静,平和,棕发,肤色偏白,手部动作,坐着"
data10_40.jpg,"秋天,女人,长裙,蓝色,户外,树林,金色,站立,侧脸,手持花瓶,远景,草地,优雅,宁静"
data10_41.jpg,"女人,白色,长裙,蕾丝,立姿,撑伞,户外,道路,树林,近摄,宁静,复古,优雅"
data10_42.jpg,"女人,白色,长裙,近摄,扇子,立,侧脸,黑色,建筑物,夜晚,宁静,城市"
data10_43.jpg,"女人,长发,牛仔衬衫,牛仔裤,侧身,手插口袋,近摄,户外,晴天,机车,蓝色,摩托车"
data10_44.jpg,"女人,秋天,户外,乡村,坐,牛仔裤,牛仔衬衫,长靴,摩托车,草地,棕色,近摄,侧脸"
data10_46.jpg,"女人,公园,户外,坐,侧脸,长发,白色连衣裙,帽子,夏季,晴天,近摄,宁静,草地,木质长凳"
data10_47.jpg,"女人,婚纱,坐,室内,蓝色,白色,水晶,花朵,近摄,优雅,浪漫,宁静"
data10_48.jpg,"女人,室内,近摄,红玫瑰,坐,长发,婚纱,奢华,优雅,浪漫,黄白色,红色,沙发,室内装饰,复古"
data10_49.jpg,"女人,森林,秋天,坐,侧脸,戴眼镜,棕色,近摄,手表,手镯,宁静"
data10_5.jpg,"女人,室内,近摄,黑色服装,长发,低头,双手合十,平静,优雅,白色背景,灯光,装饰品"
data10_50.jpg,"女人,室内,近摄,坐,长发,灰色衣服,深色背景,忧郁,特写,女人肖像,服装,时尚,亚洲人"
data10_51.jpg,"女人,长发,白色连衣裙,侧脸,户外,森林,秋天,近摄,宁静,树木"
data10_52.jpg,"女人,秋天,户外,乡村,中景,站立,抬头,灰色围巾,黑色长裙,黑色手套,芦苇,宁静,优雅"
data10_53.jpg,"女人,秋天,户外,森林,红色,长裙,书,落叶,侧脸,优雅,宁静,近摄,树木,黄叶"
data10_54.jpg,"秋天,森林,女人,抬头,闭眼,棕色,黄色,宁静,近摄,树叶,篮子,毛线帽,长裙,长发"
data10_55.jpg,"女人,长发,侧脸,低头,黑色上衣,灰色裙子,玉镯,草地,秋天,阳光,宁静,远场,蒲苇"
data10_56.jpg,"女人,女孩,学生,近摄,特写,海军服,帽子,拍照,微笑,户外,阳光,晴天,彩色,长发,辫子,亚洲人"
data10_58.jpg,"女人,近摄,室内,红砖墙背景,长直黑发,白色上衣,白色裤子,侧脸,妩媚,灯光,优雅"
data10_59.jpg,"女人,夜晚,城市,灯光,近摄,红玫瑰,黑衣,长发,侧脸,沉思,宁静,暗色调"
data10_6.jpg,"秋天,森林,女人,坐,侧脸,可爱,肤色偏白,近摄,落叶,毛衣,牛仔裤"
data10_60.jpg,"女人,黑白,近摄,侧脸,微笑,长发,辫子,吊带衫,镂空,户外,竖条纹背景,抬手"
data10_61.jpg,"女人,长发,浅色头发,白色服装,洛丽塔风格,近摄,站立,户外,秋天,森林,草地,平静,浅色系,头饰,蕾丝,束腰,纱裙"
data10_62.jpg,"女人,近摄,盔甲,弓箭,亚洲人,长发,山脉,晴天,战士,严肃,彩色,古代服装,金属,红色披风"
data10_63.jpg,"女人,近摄,特写,坐,侧脸,手持扇子,花纹服装,黑白,宁静,花园,树木,阴影"
data10_64.jpg,"女人,成人,短发,白色假发,绿色衬衫,白色裤子,花束,白色花朵,红色背景,室内,近摄,侧脸,彩妆,几何图案,时尚,造型"
data10_65.jpg,"女人,长发,闭眼,浅色毛衣,白色内衣,站立,户外,草地,秋天,阳光,宁静,近摄,高挑,优雅,淡雅色系"
data10_66.jpg,"女人,秋天,户外,森林,近摄,白色,毛绒外套,贝雷帽,长发,落叶,微笑,快乐,宁静"
data10_67.jpg,"女人,城市,近摄,秋天,户外,棕褐色,毛绒外套,长发,直发,刘海,侧脸,挥手,时尚,街道,建筑物,车辆,交通灯"
data10_68.jpg,"女人,长发,白色连衣裙,室内,汽车展,站立,侧脸,近摄,肤色偏白,灯光,汽车,模特"
data10_69.jpg,"女人,蓝色,长发,汽车展,汽车,模特,站立,浅蓝色连衣裙,珠宝,近摄,室内,灯光,微笑,性感"
data10_7.jpg,"女人,年轻人,室内,近摄,坐,微笑,快乐,绿色连衣裙,奶油甜点,长发,肤色偏白,晴天,餐厅,桌子,勺子"
data10_70.jpg,"女人,白色,长裙,汽车,粉红色,户外,晴天,站立,近摄,建筑物,成年人"
data10_71.jpg,"女人,都市,秋天,晴天,站立,侧脸,性感,瘦弱,肤色偏白,近摄,栏杆,救生圈"
data10_72.jpg,"女人,近摄,红色背景,长直发,黑色头发,穿着棕色连衣裙,戴手镯,戴戒指,侧脸,宁静,室内"
data10_73.jpg,"女人,近摄,火车站,冬天,红色围巾,灰色外套,立姿,侧脸,宁静,室内,灯光,车站,火车"
data10_74.jpg,"女人,近摄,黑色外套,红色柱子,古建筑,户外,晴天,长发,交叉手臂,微笑,金色耳环,肤色偏白,中等身材"
data10_75.jpg,"女人,黑色皮衣,黑色衣服,长发,侧脸,近摄,砖墙,植物,户外,秋天,宁静,暗色调"
data10_76.jpg,"女人,秋天,户外,近摄,阳光,园林,绿色植物,棕色毛衣,向日葵,女人,长发,低头,宁静"
data10_77.jpg,"女人,乡村,田野,夏天,晴天,侧脸,立姿,红衣,篮子,花朵,远场,宁静"
data10_78.jpg,"女人,红色,夕阳,隧道,火车轨道,树木,远场,立,背对镜头,披风,宁静,自然"
data10_79.jpg,"秋天,森林,女人,跳跃,长裙,粉色,橙色,树木,柿子,近摄"
data10_8.jpg,"女人,黑衣,帽子,近摄,黑暗,低光,手,长发,修长,指甲,饰品,性感,宁静,暗色调"
data10_80.jpg,"秋天,森林,老人,男人,白色,长袍,武术,踢腿,户外,树叶,黄色,阳光,宁静"
data10_81.jpg,"女人,舞蹈,芭蕾舞,白色,单色,室内,近摄,立,侧脸,瘦弱,白色服装,优雅,宁静"
data10_83.jpg,"女人,古装,坐,室内,近摄,白色,宁静,山水画,瀑布,竹子"
data10_84.jpg,"女人,青色,古装,坐,闭眼,宁静,户外,近摄,湖泊,荷叶,绿色,古典,夏天"
data10_85.jpg,"女人,秋天,近摄,中国传统服饰,坐,侧脸,花朵,树叶,粉色,绿色,白色,建筑物,温柔,宁静"
data10_86.jpg,"女人,红色,古装,坐,户外,草地,晴天,夏天,扇子,近摄,中国风,花纹,绣花"
data10_87.jpg,"乡村,女人,儿童,坐,亲吻,绿色,红色,快乐,近摄,石头,河流,篮子,水果,传统服饰"
data10_88.jpg,"山脉,湖泊,雾气,晴天,女人,情侣,坐,立,优雅,白色,蓝色,灰色,宁静,远场,竹筏,鸟类,帽子,扇子"
data10_89.jpg,"女人,汉服,红色,近摄,古代服饰,扇子,花朵头饰,秋天,户外,侧脸,优雅,宁静"
data10_9.jpg,"女人,近摄,特写,室内,女人,披肩,彩色,橙色,绿色,棕色,黑色,宁静,沉思,低头"
data10_90.jpg,"女人,近摄,森林,白色,金色,头饰,纹身,白纱,裙子,侧脸,站立,优雅"
data10_91.jpg,"秋天,森林,女人,站立,侧脸,可爱,白色,宁静,近摄,落叶,帽子,花篮,长裙"
data10_92.jpg,"女人,秋天,森林,桥,站立,白色衣服,帽子,侧脸,宁静,近摄,树木,红色,黄色"
data10_93.jpg,"秋天,女人,近摄,棕色外套,围巾,竹篱笆,落叶,侧脸,沉思,宁静,户外,黄褐色,树叶"
data10_94.jpg,"女人,古装,近摄,园林,晴天,低头,蓝色,白色,粉色,玉石,珍珠,瓷器,中国风"
data10_95.jpg,"女人,古装,中国风,近摄,红色,绿色,白色,扇子,发饰,珍珠项链,晴天,古代建筑,侧脸,室内"
data10_96.jpg,"女人,田野,秋天,收获,篮子,稻谷,浅蓝色衣裳,头巾,近摄,侧脸,微笑,阳光,乡村"
data10_97.jpg,"女人,红色,长袍,秋天,户外,草地,站立,手持扇子,远场,古装,宁静,亚洲人,优雅"
data10_98.jpg,"女人,红色,中国传统服饰,扇子,近摄,古建筑,城市,晴天,立,性感,高跟鞋"
data10_99.jpg,"森林,秋天,女人,站立,侧脸,白色,绿色,宁静,近摄,树木,扇子,汉服"
data11_10.jpg,"女人,近摄,特写,黑人,辫子发型,侧脸,手遮额头,蓝色和橙色灯光,室内,神秘,性感,凝视"
data11_100.jpg,"女人,近摄,特写,卷发,金色头发,蓝色眼睛,侧脸,肤色偏白,户外,风吹头发"
data11_101.jpg,"女人,近摄,白色,花朵,春天,亚洲人,和服,扇子,户外,肖像,宁静,白花,园林,女人,特写"
data11_108.jpg,"女人,室内,近摄,特写,灯光,酒瓶,手,棕色头发,金色头发,女性,直视镜头,灯光效果,红棕色衣服,平静,温柔"
data11_109.jpg,"女人,近摄,特写,侧脸,项链,耳环,绿色,珠宝,黑暗,阴影,光线,神秘,宁静"
data11_11.jpg,"山脉,湖泊,城镇,教堂,建筑物,夏季,晴天,远场"
data11_110.jpg,"女人,跳舞,红色,长裙,近摄,黑色背景,姿态,优雅,飘逸"
data11_111.jpg,"女人,近摄,室内,深色背景,棕色背心,黑色内衣,忧郁,低头,侧脸,瘦弱,肤色偏白,暗光"
data11_112.jpg,"女人,近摄,特写,室内,黑色背景,白色衣服,镂空衣袖,化妆,长发,棕色头发,深色眼线,中性色调妆容,头发,手,抚摸头发,正面,直视镜头"
data11_113.jpg,"女人,冬天,下雪,雪地,古装,青色,坐,低头,宁静,近摄,篮子,树木"
data11_114.jpg,"女人,近摄,特写,金色头发,灰色衣服,室内,中性背景,平静,冷漠,高领衫,圆脸,肤色偏白"
data11_115.jpg,"女人,长发,棕色头发,棕色衣服,近摄,室内,时尚,性感,优雅,模特,珠宝,手镯,金色手镯,姿势,手臂举起"
data11_116.jpg,"女人,冬天,下雪,森林,灰色,近摄,长发,高领毛衣,冷静,树木,雪景"
data11_117.jpg,"女人,金发,近摄,室内,毛衣,灰色,光线,晴天,平静,特写,年轻,女人,长发"
data11_118.jpg,"女人,长发,室内,镜子,近摄,绿色裙子,灰色背心,梳理头发,侧脸,白皙肤色,室内装饰,架子"
data11_119.jpg,"女人,冬天,湖边,冰面,躺卧,长发,长袍,夕阳,寒冷,宁静,近摄,特写"
data11_12.jpg,"男人,近摄,特写,俯拍,摄影师,相机,棕色,黑白照片,户外,城市,街道"
data11_129.jpg,"女人,短发,近摄,室内,城市,窗户,黑色西装,金色项链,金色耳环,深色背景,女人,侧脸,沉思,宁静,冬季,特写"
data11_13.jpg,"男人,中年,亚洲人,肤色偏黄,近摄,特写,工作,摄影师,操作摄像机,户外,戴帽子,彩色"
data11_130.jpg,"男人,建筑物,室内,楼梯,走,灰色,单色,远场,宁静,现代建筑"
data11_131.jpg,"室内,女人,情侣,近摄,躺,闭眼,拥抱,黄光,宁静,棕色,黑色"
data11_133.jpg,"女人,夜晚,城市,灯光,长发,忧郁,近摄,靠着栏杆,外套,棕色"
data11_134.jpg,"女人,夜晚,城市,摩天大楼,灯光,红色连衣裙,坐,长发,夜景,侧脸,灯光装饰,近摄"
data11_135.jpg,"女人,年轻,长发,亚洲人,穿着蓝色碎花连衣裙,拿着装有灯串的玻璃瓶,立姿,夜间,户外,田野,草地,灯光,近摄,宁静,浪漫"
data11_14.jpg,"女人,芭蕾舞演员,白色,白色裙子,跪姿,优雅,艺术,室内,近摄,单人,舞蹈,表演,宁静,冷色调,反射,影子"
data11_15.jpg,"女人,长发,侧脸,近摄,黑色蕾丝内衣,暗光,性感,宁静"
data11_16.jpg,"女人,海边,夏天,晴天,棕红色,比基尼,站立,侧脸,近摄,冲浪板"
data11_17.jpg,"女人,小提琴,森林,户外,春天,夏季,晴天,近摄,演奏,黑色,红色,宁静,竖立"
data11_18.jpg,"女人,长发,近摄,雨天,夜晚,城市,灯光,玻璃,忧郁,侧脸,黑色衣服,耳环"
data11_19.jpg,"女人,芭蕾舞演员,舞蹈,黑色,白色,站立,姿势,优雅,艺术,室内,单人,近摄,金色画框,芭蕾舞裙,脚尖鞋,暗色背景"
data11_20.jpg,"女人,年轻人,棕色头发,卷发,侧脸,抬头,戴帽子,近摄,城市,街道,建筑物,棕色调,忧郁,宁静,黑白"
data11_25.jpg,"女人,坐,长发,棕色连衣裙,高跟鞋,湖边,户外,公园,白天,晴天,近摄,木质长凳,草地,水体,树木,建筑物,性感,优雅"
data11_26.jpg,"女人,水花,浴缸,室内,近摄,蓝色,性感,液体,时尚,特写,夜间,灯光,女人,姿势,水,湿透的衣服"
data11_27.jpg,"女人,黑色服装,雨伞,下雨,室内,近摄,黑色,悲伤,长发"
data11_28.jpg,"女人,长发,近摄,坐着,户外,春天,草地,花朵,白皮肤,彩色,花裙子,植物,宁静"
data11_29.jpg,"女人,长发,花环,浅紫色长裙,站立,抬头,近摄,海边,晴天,草地,浪漫,宁静"
data11_30.jpg,"女人,近摄,室内,黑衣,长发,项链,耳环,暗色调,忧郁,女性,时尚,外套"
data11_31.jpg,"女人,室内,近摄,特写,躺卧,长发,棕色头发,白色服装,蕾丝,手部遮挡嘴巴,肤色偏白,宁静,性感"
data11_32.jpg,"女人,红色,白色圆点,连衣裙,低胸,长袖,系带,立姿,低头,近摄,城市,建筑物,街道"
data11_33.jpg,"海边,黄昏,宁静,水面,沙滩,环形光效,月亮"
data11_34.jpg,"儿童,女孩,婴儿,坐,玩耍,毛绒玩具,泰迪熊,室内,地板,毯子,摇椅,阳光,近摄,快乐,宁静"
data11_35.jpg,"女人,短发,近摄,红色背景,灰色外套,黑色内衣,侧脸,摸嘴唇,室内,人像,性感,时尚"
data11_36.jpg,"女人,近摄,特写,室内,红色,橙色,黑色,女人,长发,服装,连衣裙,性感,时尚,灯光,影调,玫瑰花,摆拍,侧脸,低头"
data11_37.jpg,"女人,女人服装,中式服装,旗袍,扇子,白色,近摄,户外,庭院,建筑物,中国风,亚洲人,晴天,立姿,侧脸,花园,树木,古建筑"
data11_38.jpg,"女人,红色,圣诞节,室内,近摄,面包,袋子,短裙,可爱,拿着,冬天,灯光,服装,食物,装饰"
data11_39.jpg,"海边,夏天,晴天,女人,站立,侧脸,性感,白色,近摄,海浪"
data11_41.jpg,"女人,室内,近摄,特写,红发,雀斑,蓝色衬衫,思考,沉思,宁静,复古风格,书,打字机,钟表,棕色背景"
